birth,death,dimension
2.596150934696197510e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.596150934696197510e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.438022732734680176e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.398528993129730225e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.361547291278839111e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.327161073684692383e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.240370452404022217e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.179622590541839600e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.570992112159729004e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.327161073684692383e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.271085321903228760e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.271085321903228760e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.240370452404022217e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.165438473224639893e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.146426677703857422e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.549509704113006592e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.545584440231323242e-01,3.524202108383178711e-01,1.000000000000000000e+00
2.545584440231323242e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.545584440231323242e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.545584440231323242e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.545584440231323242e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.271085321903228760e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.240370452404022217e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.217141628265380859e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.146426677703857422e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.146426677703857422e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.146426677703857422e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.531797885894775391e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.567912578582763672e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.266496658325195312e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.266496658325195312e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.165438473224639893e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.165438473224639893e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.140063583850860596e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.140063583850860596e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.517935633659362793e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.438022732734680176e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.295451402664184570e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.295451402664184570e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.271085321903228760e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.271085321903228760e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.271085321903228760e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.217141628265380859e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.179622590541839600e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.146426677703857422e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.146426677703857422e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.141655623912811279e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.106444776058197021e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.087069690227508545e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.507987320423126221e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.567912578582763672e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.426368236541748047e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.383784890174865723e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.343650698661804199e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.295451402664184570e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.295451402664184570e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.266496658325195312e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.209361433982849121e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.179622590541839600e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.165438473224639893e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.159113824367523193e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.154362142086029053e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.120897412300109863e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.095157444477081299e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.082207143306732178e-01,1.000000000000000000e+00
2.501999139785766602e-01,3.080584406852722168e-01,1.000000000000000000e+00
2.500000000000000000e-01,3.426368236541748047e-01,1.000000000000000000e+00
2.500000000000000000e-01,3.426368236541748047e-01,1.000000000000000000e+00
2.500000000000000000e-01,3.306055068969726562e-01,1.000000000000000000e+00
2.500000000000000000e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.500000000000000000e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.500000000000000000e-01,3.238826990127563477e-01,1.000000000000000000e+00
2.500000000000000000e-01,3.196873366832733154e-01,1.000000000000000000e+00
2.500000000000000000e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.500000000000000000e-01,3.182766139507293701e-01,1.000000000000000000e+00
2.500000000000000000e-01,3.138470947742462158e-01,1.000000000000000000e+00
2.500000000000000000e-01,3.120897412300109863e-01,1.000000000000000000e+00
